First_name,Surname,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Total_Fights,Win_Percentage
Mike,Budnik, ,175.26,145,68,right-handed,11,4,0,15,0.733333333
Francisco,Bueno, ,175.26,225,NA,right-handed,5,2,0,7,0.714285714
Mayra,Bueno Silva,Sheetara,167.64,135,NA,right-handed,6,0,0,6,1
Paul,Buentello,The Headhunter,187.96,245,77,right-handed,29,14,0,43,0.674418605
Lee Kwan,Bum, ,187.96,286,NA,right-handed,0,1,0,1,0
Wuliji,Buren,Beast Master,175.26,135,69,right-handed,10,6,0,16,0.625
Shane,Burgos,Hurricane,180.34,145,75,right-handed,11,1,0,12,0.916666667
Joshua,Burkman,The People's Warrior,177.8,170,72,right-handed,29,17,0,46,0.630434783
Mads,Burnell, ,172.72,145,69,right-handed,9,3,0,12,0.75
Mikey,Burnett,The Eastside Assassin,167.64,170,NA,right-handed,5,2,0,7,0.714285714
Kevin,Burns,The Fire,177.8,170,74,right-handed,9,5,0,14,0.642857143
Gilbert,Burns,Durinho,177.8,155,71,right-handed,14,3,0,17,0.823529412
Nah-Shon,Burrell,The Rock n Rolla,180.34,170,73,right-handed,9,3,0,12,0.75
Martin,Buschkamp,Barracuda,175.26,145,70,right-handed,9,0,0,9,1
Bubba,Bush,The Fightin' Texas Aggie,182.88,185,73,right-handed,8,3,0,11,0.727272727
Murilo,Bustamante, ,187.96,183,NA,right-handed,14,8,1,23,0.630434783
JP,Buys, ,167.64,125,66,right-handed,4,1,0,5,0.8
Charles,Byrd,Kid Dynamite,177.8,185,73,right-handed,10,5,0,15,0.666666667
Steve,Byrnes,The Sergeant,182.88,170,NA,right-handed,6,1,0,7,0.857142857
Yan,Cabral, ,180.34,155,73,right-handed,12,3,0,15,0.8
Alvin,Cacdac, ,167.64,125,NA,right-handed,16,11,0,27,0.592592593
Priscila,Cachoeira,Pedrita,170.18,125,65,right-handed,8,1,0,9,0.888888889
Travis,Calanoc,The Dark Knight,172.72,145,NA,right-handed,5,1,0,6,0.833333333
Cynthia,Calvillo, ,162.56,115,64,right-handed,7,1,0,8,0.875
Joe,Camacho, ,175.26,155,NA,right-handed,13,16,3,32,0.453125
Frank,Camacho,The Crank,177.8,170,73,right-handed,21,7,0,28,0.75
Fabricio,Camoes,Morango,177.8,155,73,right-handed,14,9,1,24,0.604166667
Chris,Camozzi, ,187.96,185,76,right-handed,24,13,0,37,0.648648649
Brian,Camozzi,Mantis,187.96,170,78,right-handed,7,5,0,12,0.583333333
Shane,Campbell,Shaolin,182.88,155,71,right-handed,12,6,0,18,0.666666667
John,Campetella, ,175.26,235,NA,right-handed,0,1,0,1,0
Will,Campuzano, ,175.26,125,70,right-handed,13,6,0,19,0.684210526
Chico,Camus,The King,167.64,125,66,right-handed,14,7,0,21,0.666666667
Jose,Canseco, ,193.04,240,NA,right-handed,0,1,0,1,0
Bo,Cantrell,Redrum,187.96,235,NA,right-handed,10,10,0,20,0.5
Steve,Cantwell,The Robot,187.96,185,75,right-handed,7,6,0,13,0.538461538
Gina,Carano,Conviction,172.72,145,NA,right-handed,7,1,0,8,0.875
Dos,Caras Jr., ,193.04,225,NA,right-handed,9,5,0,14,0.642857143
Bryan,Caraway,Kid Lightning,172.72,135,68,right-handed,21,10,0,31,0.677419355
Rafael,Carino, ,203.2,245,NA,right-handed,2,1,1,4,0.625
Antonio,Carlos Junior,Cara de Sapato,187.96,185,79,right-handed,11,2,0,13,0.846153846
Francis,Carmont,Limitless,190.5,205,78,right-handed,23,10,0,33,0.696969697
Liz,Carmouche,Girlrilla,167.64,125,66,right-handed,11,6,0,17,0.647058824
Roan,Carneiro,Jucao,180.34,170,74,right-handed,21,11,0,32,0.65625
Renato,Moicano,Moicano,180.34,145,72,right-handed,13,1,1,15,0.9
Luana,Carolina,Dread,170.18,135,69,right-handed,4,1,0,5,0.8
Tim,Caron,The Bear,185.42,185,NA,right-handed,9,1,0,10,0.9
Cain,Carrizosa,The Insane,172.72,155,74,right-handed,6,2,0,8,0.75
Antonio,Carvalho,Pato,175.26,145,68,right-handed,15,6,0,21,0.714285714
Shane,Carwin,The Engineer,187.96,265,80,right-handed,12,2,0,14,0.857142857
Johnny,Case,Hollywood,177.8,155,72,right-handed,22,6,0,28,0.785714286
Cortney,Casey,Cast Iron,170.18,115,67,right-handed,8,6,0,14,0.571428571
Brandon,Cash,Money,195.58,255,NA,right-handed,5,3,0,8,0.625
Dwayne,Cason, ,177.8,212,NA,right-handed,1,1,0,2,0.5
Danny,Castillo,Last Call,175.26,155,71,right-handed,17,10,0,27,0.62962963
Raul,Castillo, ,180.34,185,NA,right-handed,6,1,0,7,0.857142857
Tim,Catalfo,Obake,180.34,235,NA,right-handed,4,2,0,6,0.666666667
Luke,Caudillo,Lil' Hulk,170.18,155,NA,right-handed,17,16,0,33,0.515151515
Gesias,Cavalcante,JZ,172.72,155,71,right-handed,16,5,1,22,0.75
Rafael,Feijao,Feijao,185.42,205,73,right-handed,12,7,0,19,0.631578947
Magnus,Cedenblad,Jycken,195.58,185,79,right-handed,14,5,0,19,0.736842105
Yosdenis,Cedeno,Pink Panther,172.72,155,69,right-handed,10,5,1,16,0.65625
Henry,Cejudo,The Messenger,162.56,125,64,right-handed,13,2,0,15,0.866666667
Donald,Cerrone,Cowboy,185.42,170,73,right-handed,34,11,0,45,0.755555556
Luan,Chagas,Tarzan,182.88,170,75,right-handed,15,3,1,19,0.815789474
Ansar,Chalangov, ,175.26,170,NA,right-handed,14,4,0,18,0.777777778
Ernest,Chavez,The Mad Titan,172.72,145,70,right-handed,8,2,0,10,0.8
Albert,Cheng, ,180.34,170,NA,right-handed,2,4,0,6,0.333333333
Mark,Cherico,The Pride of Bloomfield,170.18,145,69,right-handed,11,1,0,12,0.916666667
Giga,Chikadze, ,182.88,145,72,right-handed,5,1,0,6,0.833333333
Mu Bae,Choi, ,187.96,230,NA,right-handed,9,4,0,13,0.692307692
Hong Man,Choi,Techno Goliath,218.44,330,NA,right-handed,2,3,0,5,0.4
Dooho,Choi,The Korean Superboy,177.8,145,70,right-handed,14,3,0,17,0.823529412
John,Cholish, ,180.34,155,72,right-handed,8,3,0,11,0.727272727
Ryo,Chonan,Piranah,175.26,170,70,right-handed,20,12,0,32,0.625
Katlyn,Chookagian,Blonde Fighter,175.26,125,68,right-handed,11,2,0,13,0.846153846
Joachim,Christensen, ,190.5,205,76,right-handed,14,6,0,20,0.7
Dan,Christison,The Sandman,203.2,265,NA,right-handed,20,7,0,27,0.740740741
Anthony,Christodoulou, ,175.26,155,72,right-handed,12,6,0,18,0.666666667
Murad,Chunkaiev, ,180.34,185,NA,right-handed,8,3,0,11,0.727272727
Mike,Ciesnolevicz, ,182.88,235,NA,right-handed,19,4,0,23,0.826086957
Hannah,Cifers,Shockwave,154.94,115,63,right-handed,8,3,0,11,0.727272727
Branko,Cikatic, ,185.42,215,NA,right-handed,0,2,0,2,0
Nikolajus,Cilkinas, ,NA,NA,NA,right-handed,1,6,0,7,0.142857143
Misha,Cirkunov, ,190.5,205,77,right-handed,14,4,0,18,0.777777778
Laverne,Clark, ,180.34,170,NA,right-handed,27,19,1,47,0.585106383
Logan,Clark, ,187.96,185,NA,right-handed,15,5,0,20,0.75
Mychal,Clark, ,190.5,224,NA,right-handed,7,12,0,19,0.368421053
Devin,Clark,Brown Bear,182.88,205,75,right-handed,9,3,0,12,0.75
Jessica-Rose,Clark,Jessy Jess,165.1,125,64,right-handed,9,5,0,14,0.642857143
Mitch,Clarke,Danger Zone,177.8,155,73,right-handed,11,5,0,16,0.6875
Chris,Clements,The Menace,177.8,170,70,right-handed,12,6,0,18,0.666666667
Josh,Clopton,The Gentleman,167.64,145,68,right-handed,6,2,1,9,0.722222222
Brian,Cobb, ,180.34,155,NA,right-handed,19,6,0,25,0.76
Wayne,Cole, ,185.42,205,NA,right-handed,16,18,0,34,0.470588235
Devin,Cole, ,193.04,240,NA,right-handed,21,9,1,31,0.693548387
Mark,Coleman,The Hammer,185.42,205,75,right-handed,16,10,0,26,0.615384615
Clay,Collard,Cassius,180.34,145,73,right-handed,14,7,0,21,0.666666667
Jamie,Colleen, ,160.02,115,65,right-handed,4,1,0,5,0.8
Jake,Collier,The Prototype,190.5,205,78,right-handed,11,4,0,15,0.733333333
Christian,Colombo,Godzilla,195.58,265,80,right-handed,8,3,1,12,0.708333333
Wes,Combs,The Soldier,187.96,205,NA,right-handed,19,5,0,24,0.791666667
Carlos,Condit,The Natural Born Killer,187.96,170,75,right-handed,30,12,0,42,0.714285714
Chris,Condo, ,182.88,335,NA,right-handed,0,1,0,1,0
Marcos,Conrado Jr., ,187.96,220,NA,right-handed,5,1,0,6,0.833333333
Jeremiah,Constant, ,185.42,240,NA,right-handed,10,7,0,17,0.588235294
Bob,Cook,Crazy,175.26,170,NA,right-handed,5,0,0,5,1
Mike,Cook, ,185.42,205,NA,right-handed,11,9,0,20,0.55
Brett,Cooper, ,182.88,170,NA,right-handed,15,7,0,22,0.681818182
Kit,Cope,Havoc,182.88,170,NA,right-handed,4,7,0,11,0.363636364
Chris,Cope,C-Murder,182.88,170,72,right-handed,5,4,0,9,0.555555556
Josh,Copeland,Cuddly Bear,185.42,265,75,right-handed,9,2,0,11,0.818181818
Akira,Corassani, ,172.72,145,68,right-handed,14,7,0,21,0.666666667
Muhsin,Corbbrey, ,177.8,155,NA,right-handed,9,7,0,16,0.5625
Daniel,Cormier,DC,180.34,235,72,right-handed,22,1,0,23,0.956521739
Bethe,Correia,Pitbull,165.1,135,64,right-handed,10,3,1,14,0.75
Wesley,Correira,Cabbage,190.5,260,NA,right-handed,19,14,0,33,0.575757576
Jadson,Costa, ,170.18,155,NA,right-handed,10,2,0,12,0.833333333
Patrick,Cote,The Predator,180.34,170,71,right-handed,24,11,0,35,0.685714286
JC,Cottrell,Superstar,175.26,155,71,right-handed,17,5,0,22,0.772727273
JR,Coughran,Bam Bam,167.64,145,71,right-handed,6,1,0,7,0.857142857
Rashad,Coulter,Daywalker,180.34,205,76,right-handed,9,4,0,13,0.692307692
Randy,Couture,The Natural,185.42,205,75,right-handed,19,11,0,30,0.633333333
Kim,Couture,Sugar Free,172.72,135,NA,right-handed,3,6,0,9,0.333333333
Ryan,Couture, ,177.8,155,75,right-handed,7,3,0,10,0.7
Colby,Covington,Chaos,180.34,170,72,right-handed,14,1,0,15,0.933333333
Jeff,Cox,The Grinder,177.8,155,NA,right-handed,10,7,0,17,0.588235294
Andrew,Craig,Highlight,185.42,170,76,right-handed,9,4,0,13,0.692307692
Paul,Craig,Bearjew,190.5,205,76,right-handed,10,3,0,13,0.769230769
Dan,Cramer, ,187.96,170,NA,right-handed,7,3,0,10,0.7
Alberto,Crane, ,165.1,155,NA,right-handed,15,5,0,20,0.75
Tim,Credeur, ,190.5,185,75,right-handed,12,4,0,16,0.75
Allen,Crowder,Pretty Boy,190.5,245,76,right-handed,9,3,0,12,0.75
Richard,Crunkilton,Cleat,170.18,155,NA,right-handed,19,3,0,22,0.863636364
Jimmy,Crute,The Brute,187.96,205,NA,right-handed,8,0,0,8,1
Marcio,Cruz,Pe de Pano,193.04,232,NA,right-handed,7,3,0,10,0.7
Dominick,Cruz,The Dominator,172.72,135,68,right-handed,22,2,0,24,0.916666667
Jay,Cucciniello,Mellow Fellow,170.18,155,NA,right-handed,9,1,0,10,0.9
Abel,Cullum,The Silent Assassin,170.18,139,NA,right-handed,18,6,0,24,0.75
Patrick,Cummins,Durkin,187.96,205,76,right-handed,10,6,0,16,0.625
Luke,Cummo, ,182.88,170,74,right-handed,6,6,0,12,0.5
Alton,Cunningham,The Bo-Man,187.96,185,77,right-handed,5,1,0,6,0.833333333
Larry,Cureton, ,187.96,240,NA,right-handed,0,2,0,2,0
Jeff,Curran,Big Frog,167.64,135,69,right-handed,35,15,1,51,0.696078431
Kailin,Curran, ,162.56,115,65,right-handed,4,6,0,10,0.4
Chris,Curtis,Action-Man,177.8,170,NA,right-handed,18,5,0,23,0.782608696
Gleidson,Cutis,Poney,175.26,155,NA,right-handed,7,3,0,10,0.7
Jussier,Formiga,Formiga,165.1,125,67,right-handed,22,5,0,27,0.814814815
Henrique,da Silva,Frankenstein,190.5,205,76,right-handed,14,5,0,19,0.736842105
Sheymon,Moraes, ,172.72,145,72,right-handed,11,2,0,13,0.846153846
Nicolas,Dalby,Sharpshooter,180.34,170,74,right-handed,14,2,1,17,0.852941176
Paul,Daley,Semtex,175.26,170,76,right-handed,31,11,2,44,0.727272727
Dave,Dalgliesh, ,187.96,205,NA,right-handed,30,19,2,51,0.607843137
Richard,Dalton, ,185.42,205,NA,right-handed,4,3,1,8,0.5625
Rodrigo,Damm, ,170.18,155,71,right-handed,12,9,0,21,0.571428571
Cindy,Dandois,Battle Cat,170.18,135,68,right-handed,8,3,0,11,0.727272727
Jarjis,Danho,Man Mountain,190.5,265,74,right-handed,6,1,1,8,0.8125
Alexandre,Dantas,Cafe,187.96,238,NA,right-handed,0,2,0,2,0
Mac,Danzig, ,172.72,155,70,right-handed,22,12,1,35,0.642857143
Karen,Darabedyan, ,170.18,155,68,right-handed,9,4,0,13,0.692307692
Rick,Davis,The Flying Squirrel,175.26,155,NA,right-handed,3,1,1,5,0.7
Phil,Davis,Mr. Wonderful,187.96,205,79,right-handed,13,3,0,16,0.8125
Lemont,Davis, ,172.72,170,NA,right-handed,2,5,0,7,0.285714286
Alexis,Davis, ,167.64,125,68,right-handed,19,8,0,27,0.703703704
Brandon,Davis,Killer B,177.8,145,72,right-handed,9,5,0,14,0.642857143
Mike,Davis,Beast Boy,182.88,145,72,right-handed,5,1,0,6,0.833333333
Hakeem,Dawodu,Mean,172.72,145,73,right-handed,9,1,1,11,0.863636364
Jason,Day,Dooms,182.88,185,72,right-handed,19,12,0,31,0.612903226
Martin,Day,The Spartan,177.8,135,73,right-handed,8,3,0,11,0.727272727
Angel,De Anda,The Dream,175.26,225,NA,right-handed,18,6,0,24,0.75
Philip,De Fries, ,195.58,250,82,right-handed,9,3,0,12,0.75
Chris,de la Rocha, ,190.5,250,80,right-handed,5,2,0,7,0.714285714
Mark,De La Rosa,Bumblebee,167.64,135,65,right-handed,11,1,0,12,0.916666667
Mike,de la Torre,El Cucuy,180.34,145,71,right-handed,14,7,0,21,0.666666667
Rodrigo,de Lima,Monstro,170.18,155,75,right-handed,8,3,1,12,0.708333333
Edilberto,de Oliveira,Crocota,182.88,170,NA,right-handed,20,8,2,30,0.7
Johil,de Oliveira, ,167.64,170,NA,right-handed,16,13,1,30,0.55
Jorge,de Oliveira,Blade,172.72,155,71,right-handed,7,2,0,9,0.777777778
Talita,Bernardo, ,162.56,135,68,right-handed,6,3,0,9,0.666666667
Maria,Oliveira,Spider-Girl,165.1,115,NA,right-handed,10,4,0,14,0.714285714
Germaine,de Randamie,The Iron Lady,175.26,135,71,right-handed,8,3,0,11,0.727272727
Crezio,de Souza, ,NA,170,NA,right-handed,1,2,0,3,0.333333333
Tom,DeBlass, ,182.88,185,75,right-handed,7,2,0,9,0.777777778
Rolando,Delgado,Roli,190.5,155,77,right-handed,11,5,1,17,0.676470588
Roland,Delorme, ,175.26,135,71,right-handed,9,4,0,13,0.692307692
Jon,Delos Reyes,The Heat,167.64,125,67,right-handed,8,5,0,13,0.615384615
Chris,Dempsey, ,177.8,185,72,right-handed,11,4,0,15,0.733333333
Nick,Denis,The Ninja of Love,170.18,135,NA,right-handed,11,3,0,14,0.785714286
Thomas,Denny,The Wildman,177.8,170,NA,right-handed,27,19,1,47,0.585106383
Jason,Dent,Dynamite,177.8,155,71,right-handed,21,12,0,33,0.636363636
Mackenzie,Dern, ,162.56,115,63,right-handed,7,0,0,7,1
Cory,Devela,The One,152.4,185,NA,right-handed,11,5,0,16,0.6875
Edwin,DeWees,Babyface,185.42,185,NA,right-handed,37,15,0,52,0.711538462
Alessio,Di Chirico,Manzo,182.88,185,74,right-handed,12,2,0,14,0.857142857
Marc,Diakiese,Bonecrusher,177.8,155,73,right-handed,12,3,0,15,0.8
Tyler,Diamond, ,170.18,145,69,right-handed,9,2,0,11,0.818181818
Rafael,Dias, ,175.26,145,NA,right-handed,15,8,2,25,0.64
Hacran,Dias,Barnabe,172.72,155,69,right-handed,23,6,1,30,0.783333333
Kyle,Dietz, ,172.72,135,NA,right-handed,5,2,0,7,0.714285714
Seth,Dikun, ,177.8,135,69,right-handed,7,4,0,11,0.636363636
TJ,Dillashaw, ,167.64,135,67,right-handed,17,3,0,20,0.85
Ralph,Dillon,Rage,187.96,205,NA,right-handed,0,1,1,2,0.25
Helio,Dipp, ,195.58,185,NA,right-handed,6,3,0,9,0.666666667
Rico,DiSciullo, ,172.72,135,71,right-handed,9,1,0,10,0.9
John,Dixson,Big John,182.88,275,NA,right-handed,15,22,0,37,0.405405405
Russell,Doane, ,170.18,135,70,right-handed,15,8,0,23,0.652173913
David,Dodd, ,187.96,200,NA,right-handed,4,7,0,11,0.363636364
John,Dodson,The Magician,160.02,135,66,right-handed,21,10,0,31,0.677419355
Joe,Doerksen,El Dirte,182.88,185,75,right-handed,47,16,0,63,0.746031746
Cameron,Dollar, ,180.34,155,NA,right-handed,9,4,0,13,0.692307692
CB,Dollaway,The Doberman,187.96,185,76,right-handed,18,10,0,28,0.642857143
Cody,Donovan,Donnybrook,190.5,205,74,right-handed,8,5,0,13,0.615384615
Houston,Dorr, ,185.42,210,NA,right-handed,1,2,0,3,0.333333333
Junior,Dos Santos,Cigano,193.04,238,77,right-handed,20,5,0,25,0.8
Geronimo,dos Santos,Mondragon,190.5,264,NA,right-handed,31,14,0,45,0.688888889
Antonio,Dos Santos,Junior Alpha,177.8,185,72,right-handed,6,3,0,9,0.666666667
Anderson,Dos Santos,Berinja,170.18,145,67,right-handed,20,7,0,27,0.740740741
Tiago,Trator,Trator,175.26,145,70,right-handed,20,6,2,28,0.75
Danny,Downes, ,182.88,155,72,right-handed,8,3,0,11,0.727272727
Derek,Downey, ,185.42,185,NA,right-handed,11,4,0,15,0.733333333
John,Doyle,The Iron Bull,180.34,205,NA,right-handed,11,20,0,31,0.35483871
Edson,Drago, ,193.04,220,NA,right-handed,9,4,0,13,0.692307692
Tomasz,Drwal,Gorilla,185.42,205,76,right-handed,19,4,1,24,0.8125
Robert,Drysdale, ,190.5,205,78,right-handed,6,0,0,6,1
Hugo,Duarte, ,182.88,240,NA,right-handed,6,3,0,9,0.666666667
Milana,Dudieva, ,160.02,135,61,right-handed,11,5,0,16,0.6875
Todd,Duffee, ,190.5,260,79,right-handed,9,3,0,12,0.75
Joe,Duffy,Irish,177.8,155,73,right-handed,16,3,0,19,0.842105263
Alexis,Dufresne,Sneaky Zebra,175.26,135,68,right-handed,5,4,0,9,0.555555556
Kelly,Dullanty,Psycho,172.72,155,NA,right-handed,4,2,0,6,0.666666667
Tom,Duquesnoy,FireKid,170.18,135,68,right-handed,16,2,0,18,0.888888889
Reuben,Duran, ,170.18,135,69,right-handed,8,5,1,14,0.607142857
Luiz,Dutra,Besouro,180.34,170,71,right-handed,11,4,1,16,0.71875
Rilley,Dutro,The Perfect Storm,172.72,125,70,right-handed,14,3,0,17,0.823529412
Merab,Dvalishvili, ,167.64,135,68,right-handed,8,4,0,12,0.666666667
Matt,Dwyer, ,193.04,170,76,right-handed,8,4,0,12,0.666666667
Rolando,Dy,Dy Incredible,172.72,145,69,right-handed,9,7,1,17,0.558823529
Ben,Earwood, ,172.72,170,NA,right-handed,12,3,0,15,0.8
Cody,East,The Freight Train,190.5,245,74,right-handed,12,3,0,15,0.8
Marvin,Eastman,The Beastman,175.26,185,73,right-handed,17,14,1,32,0.546875
Mark,Eddiva, ,172.72,145,68,right-handed,6,3,0,9,0.666666667
Frankie,Edgar,The Answer,167.64,145,68,right-handed,22,6,1,29,0.775862069
Abdul-Kerim,Edilov, ,187.96,205,78,right-handed,17,4,0,21,0.80952381
Johnny,Eduardo, ,170.18,135,71,right-handed,28,12,0,40,0.7
Justin,Edwards,Fast Eddy,177.8,155,70,right-handed,9,5,0,14,0.642857143
Te,Edwards,Tango,172.72,155,72,right-handed,6,2,0,8,0.75
Tom,Egan, ,180.34,170,NA,right-handed,5,3,0,8,0.625
Justin,Eilers,The Hammer,185.42,235,NA,right-handed,19,7,1,27,0.722222222
Jon Olav,Einemo,The Viking,198.12,253,NA,right-handed,6,3,0,9,0.666666667
Per,Eklund, ,177.8,155,72,right-handed,14,5,1,20,0.725
Darren,Elkins,The Damage,177.8,145,71,right-handed,25,7,0,32,0.78125
Jake,Ellenberger,The Juggernaut,175.26,170,71,right-handed,31,15,0,46,0.673913043
Joe,Ellenberger,Excalibur,175.26,155,72,right-handed,15,2,0,17,0.882352941
Eddy,Ellis,Fast,175.26,170,NA,right-handed,16,15,1,32,0.515625
Anna,Elmose,Panda,160.02,115,65,right-handed,3,2,0,5,0.6
Aleksander,Emelianenko, ,198.12,255,NA,right-handed,17,4,0,21,0.80952381
Fedor,Emelianenko,The Last Emperor,182.88,230,74,right-handed,34,4,0,38,0.894736842
Rob,Emerson,The Saint,175.26,155,70,right-handed,11,10,0,21,0.523809524
Jamall,Emmers,Pretty Boy,177.8,145,74,right-handed,13,3,0,16,0.8125
Josh,Emmett, ,167.64,145,70,right-handed,13,2,0,15,0.866666667
Alex,Enlund, ,177.8,145,73,right-handed,14,2,0,16,0.875
Ian,Entwistle,Enty,165.1,135,64,right-handed,9,3,0,12,0.75
Andy,Enz,Lionheart,190.5,185,78,right-handed,8,3,0,11,0.727272727
Won Jin,Eoh, ,170.18,160,NA,right-handed,5,5,1,11,0.5
Tom,Erikson,The Big Cat,190.5,280,NA,right-handed,9,4,1,14,0.678571429
Konstantin,Erokhin,The Russian Bear,180.34,230,73,right-handed,9,3,0,12,0.75
Eric,Esch,Butterbean,180.34,350,NA,right-handed,14,10,1,25,0.58
Cole,Escovedo,Apache Kid,170.18,135,72,right-handed,17,8,0,25,0.68
Efrain,Escudero,Hecho En Mexico,175.26,155,70,right-handed,25,11,0,36,0.694444444
Jordan,Espinosa, ,167.64,125,71,right-handed,12,5,0,17,0.705882353
Jodie,Esquibel, ,160.02,115,64,right-handed,6,4,0,10,0.6
Terry,Etim, ,185.42,155,73,right-handed,15,5,0,20,0.75
Billy,Evangelista, ,172.72,155,68,right-handed,11,2,0,13,0.846153846
Rashad,Evans,Suga,182.88,205,75,right-handed,24,8,1,33,0.742424242
Doug,Evans, ,175.26,155,NA,right-handed,13,9,0,22,0.590909091
Ashlee,Evans-Smith,Rebel Girl,172.72,125,67,right-handed,6,3,0,9,0.666666667
Dan,Evensen,The Viking,190.5,250,NA,right-handed,11,4,0,15,0.733333333
Tonya,Evinger,Triple Threat,170.18,135,70,right-handed,19,7,0,26,0.730769231
Jessica,Eye,Evil,167.64,125,66,right-handed,14,6,0,20,0.7
Urijah,Faber,The California Kid,167.64,135,67,right-handed,34,10,0,44,0.772727273
Bartosz,Fabinski,The Butcher,182.88,170,75,right-handed,14,3,0,17,0.823529412
Ron,Faircloth, ,175.26,205,NA,right-handed,33,20,0,53,0.622641509
Maiquel,Falcao,Big Rig,180.34,185,NA,right-handed,28,4,0,32,0.875
Brodie,Farber, ,185.42,170,NA,right-handed,14,6,0,20,0.7
Kelly,Faszholz, ,172.72,135,67,right-handed,3,2,0,5,0.6
Paul,Felder,The Irish Dragon,180.34,170,70,right-handed,15,4,0,19,0.789473684
Kevin,Ferguson,Kimbo Slice,187.96,235,NA,right-handed,5,2,0,7,0.714285714
Tony,Ferguson,El Cucuy,180.34,155,76,right-handed,25,3,0,28,0.892857143
Josh,Ferguson,Taz,165.1,125,66,right-handed,7,5,0,12,0.583333333
Bibiano,Fernandes, ,170.18,139,NA,right-handed,10,3,0,13,0.769230769
Alexandre,Ferreira,Cacareco,170.18,205,NA,right-handed,18,6,0,24,0.75
Diego,Ferreira, ,175.26,155,74,right-handed,14,2,0,16,0.875
Scott,Ferrozzo,The Pitbull,180.34,323,NA,right-handed,4,2,0,6,0.666666667
Drew,Fickett,The Master,177.8,155,70,right-handed,41,16,0,57,0.719298246
Scott,Fiedler, ,193.04,235,NA,right-handed,0,1,0,1,0
Ron,Fields,Killing,187.96,200,NA,right-handed,25,30,1,56,0.455357143
Deiveson,Figueiredo,Deus da Guerra,165.1,125,68,right-handed,15,0,0,15,1
Anthony,Figueroa, ,162.56,135,NA,right-handed,5,6,1,12,0.458333333
Edwin,Figueroa,El Feroz,170.18,135,69,right-handed,9,4,0,13,0.692307692
Andre,Fili,Touchy,180.34,145,74,right-handed,18,6,0,24,0.75
Brady,Fink, ,182.88,183,NA,right-handed,2,3,0,5,0.4
Jan,Finney,Cuddles,172.72,135,NA,right-handed,8,10,0,18,0.444444444
Luigi,Fioravanti, ,172.72,170,70,right-handed,22,11,0,33,0.666666667
Luiz,Firmino,Buscape,167.64,154,NA,right-handed,13,6,0,19,0.684210526
Chris,Fishgold, ,172.72,145,NA,right-handed,17,2,1,20,0.875
Jon,Fitch, ,182.88,170,76,right-handed,27,5,1,33,0.833333333
Colin,Fletcher,The Freakshow,187.96,155,78,right-handed,9,3,0,12,0.75
Caros,Fodor,The Future,175.26,155,76,right-handed,7,3,0,10,0.7
Mal,Foki,Twin Tiger,170.18,220,NA,right-handed,5,5,0,10,0.5
Matt,Foki,Twin Tiger,170.18,220,NA,right-handed,5,4,0,9,0.555555556
Rob,Font, ,172.72,135,71,right-handed,15,4,0,19,0.789473684
Claudionor,Fontinelle, ,165.1,185,NA,right-handed,9,13,1,23,0.413043478
Renee,Forte, ,170.18,155,71,right-handed,8,4,0,12,0.666666667
Marcel,Fortuna,Maozinha,185.42,205,74,right-handed,9,3,0,12,0.75
Brian,Foster,The Foster Boy,175.26,170,71,right-handed,18,5,0,23,0.782608696
Brandon,Foxworth, ,180.34,145,NA,right-handed,18,4,0,22,0.818181818
Hermes,Franca, ,167.64,155,71,right-handed,22,12,0,34,0.647058824
John,Franchi, ,167.64,145,67,right-handed,6,2,0,8,0.75
Zoila,Frausto,Warrior Princess,162.56,135,NA,right-handed,11,1,0,12,0.916666667
Zane,Frazier,Nasty,195.58,250,NA,right-handed,4,11,0,15,0.266666667
Gary,Frazier, ,182.88,245,NA,right-handed,1,2,0,3,0.333333333
Ian,Freeman,The Machine,180.34,225,NA,right-handed,19,7,1,27,0.722222222
Rafael,Freitas,Capoeira,NA,205,NA,right-handed,4,6,0,10,0.4
Donavon,Frelow, ,170.18,135,NA,right-handed,6,3,0,9,0.666666667
Matt,Frevola,The Steamrolla,175.26,155,71,right-handed,6,1,1,8,0.8125
Don,Frye,The Predator,185.42,219,NA,right-handed,20,9,1,30,0.683333333
Tony,Fryklund,The Freak,182.88,185,NA,right-handed,14,9,1,24,0.604166667
Katsuhisa,Fujii,Shamoji,182.88,205,NA,right-handed,9,18,1,28,0.339285714
Kazuyuki,Fujita,Ironhead,182.88,235,NA,right-handed,15,9,0,24,0.625
Masio,Fullen,Lobo,177.8,145,70,right-handed,10,6,0,16,0.625
Travis,Fulton,The Ironman,182.88,240,NA,right-handed,127,49,10,186,0.709677419
Gustavo,Gabriel, ,167.64,125,NA,right-handed,13,1,0,14,0.928571429
Claudia,Gadelha,Claudinha,162.56,115,63,right-handed,16,4,0,20,0.8
Alavutdin,Gadjiev, ,187.96,185,NA,right-handed,18,12,1,31,0.596774194
Justin,Gaethje,The Highlight,180.34,155,70,right-handed,19,2,0,21,0.904761905
Sheila,Gaff,The German Tank,165.1,135,62,right-handed,10,6,1,17,0.617647059
Travis,Galbraith,The Gladiator,182.88,170,NA,right-handed,18,7,0,25,0.72
Dave,Galera,Scarecrow,180.34,135,NA,right-handed,5,1,0,6,0.833333333
Zelg,Galesic,Benkei,187.96,185,NA,right-handed,10,6,0,16,0.625
